Invoice ID,Rama,Distrito,Cliente,Genero,Línea de Producto,Precio unitario,Cantidad,Precio Base,IGV,Total,Fecha,Hora,Método de Pago,Rating
106-98-2684,A,Miraflores,Normal,Masculino,Accesorios electrónicos,43.47,10,434.7,78.25,512.95,29/07/2021,13:29,Efectivo,5.5
107-10-6649,C,Surco,Normal,Femenino,Comidas y bebidas,82.19,2,164.38,29.59,193.97,18/10/2022,21:16,Efectivo,9.9
107-13-4086,C,Miraflores,Normal,Femenino,Ropa y calzados,37.11,8,296.88,53.44,350.32,7/04/2023,09:42,Tarjeta bancaria,8.8
107-14-6103,A,San Borja,Normal,Masculino,Comidas y bebidas,12.72,6,76.32,13.74,90.06,9/06/2023,16:47,Efectivo,4.1
107-21-6563,B,Surco,Normal,Femenino,Salud y belleza,24.13,4,96.52,17.37,113.89,20/02/2022,22:15,Efectivo,7.4
107-22-4502,A,Miraflores,Normal,Masculino,Deportes y viajes,37.19,8,297.52,53.55,351.07,21/09/2022,14:35,Billetera digital,7.6
107-23-3507,A,Miraflores,Normal,Masculino,Hogar y estilo de vida,67.18,9,604.62,108.83,713.45,29/11/2021,21:28,Tarjeta bancaria,5.4
107-26-6037,B,San Borja,Miembro,Femenino,Comidas y bebidas,40.94,5,204.7,36.85,241.55,28/07/2022,20:08,Efectivo,9.5
107-26-7077,C,San Isidro,Miembro,Masculino,Comidas y bebidas,62.55,10,625.5,112.59,738.09,18/12/2023,14:52,Billetera digital,7.1
107-34-6092,B,Surquillo,Normal,Femenino,Ropa y calzados,17.94,9,161.46,29.06,190.52,6/12/2022,20:43,Tarjeta bancaria,9.9
107-43-8161,B,San Borja,Normal,Femenino,Accesorios de moda,48.83,7,341.81,61.53,403.34,10/08/2023,08:56,Billetera digital,4.2
107-52-2086,B,Miraflores,Normal,Femenino,Juguetes y arte,16.9,7,118.3,21.29,139.59,21/12/2023,08:55,Billetera digital,6.2
107-52-2180,C,Surco,Normal,Masculino,Deportes y viajes,36.73,6,220.38,39.67,260.05,14/12/2021,21:21,Tarjeta bancaria,9.4
107-61-7006,D,San Isidro,Normal,Femenino,Comidas y bebidas,85.89,4,343.56,61.84,405.4,5/09/2023,15:33,Efectivo,4.5
107-62-7450,A,San Isidro,Miembro,Masculino,Salud y belleza,12.7,9,114.3,20.57,134.87,1/08/2023,15:29,Tarjeta bancaria,9.2
107-68-9654,B,San Borja,Miembro,Masculino,Comidas y bebidas,48.02,4,192.08,34.57,226.65,12/08/2022,08:02,Tarjeta bancaria,7.8
107-69-7050,C,Surco,Normal,Femenino,Juguetes y arte,58.67,2,117.34,21.12,138.46,16/05/2022,14:25,Efectivo,7.3
107-73-2395,A,Miraflores,Normal,Masculino,Juguetes y arte,26.48,1,26.48,4.77,31.25,31/05/2021,09:56,Efectivo,8.4
107-74-3052,A,Surco,Normal,Femenino,Comidas y bebidas,28.54,1,28.54,5.14,33.68,11/05/2023,11:50,Billetera digital,5
107-76-7150,A,San Isidro,Normal,Masculino,Comidas y bebidas,66.37,2,132.74,23.89,156.63,5/07/2023,22:33,Billetera digital,7
107-78-5541,C,Miraflores,Normal,Masculino,Deportes y viajes,29.91,4,119.64,21.54,141.18,24/11/2021,17:14,Billetera digital,6.8
107-78-9852,A,San Isidro,Miembro,Masculino,Accesorios electrónicos,94.99,4,379.96,68.39,448.35,7/08/2022,20:23,Tarjeta bancaria,9.3
107-84-9657,C,San Borja,Miembro,Masculino,Juguetes y arte,54.15,2,108.3,19.49,127.79,9/10/2022,13:05,Tarjeta bancaria,6.1
107-87-5483,A,Surquillo,Normal,Masculino,Juguetes y arte,19.99,6,119.94,21.59,141.53,10/03/2022,19:06,Efectivo,4.8
107-88-1709,C,Miraflores,Normal,Femenino,Comidas y bebidas,67.53,3,202.59,36.47,239.06,31/10/2023,19:05,Efectivo,6.7
107-95-4240,D,San Isidro,Normal,Masculino,Accesorios electrónicos,23.28,3,69.84,12.57,82.41,27/06/2023,20:42,Efectivo,7
108-12-3475,A,San Isidro,Normal,Masculino,Salud y belleza,10.29,5,51.45,9.26,60.71,29/03/2023,08:46,Efectivo,6.7
108-15-8824,C,San Borja,Normal,Femenino,Ropa y calzados,34.78,2,69.56,12.52,82.08,29/03/2021,09:35,Efectivo,4.7
108-16-5978,A,Miraflores,Miembro,Masculino,Ropa y calzados,72.46,9,652.14,117.39,769.53,4/08/2023,11:46,Billetera digital,5.6
108-17-4724,C,Surquillo,Normal,Femenino,Comidas y bebidas,83.3,2,166.6,29.99,196.59,16/09/2021,10:36,Efectivo,6.9
108-19-1670,C,San Isidro,Normal,Femenino,Juguetes y arte,67.86,10,678.6,122.15,800.75,15/10/2021,08:38,Tarjeta bancaria,9.2
108-29-4186,C,San Borja,Normal,Femenino,Comidas y bebidas,51.86,3,155.58,28,183.58,29/10/2023,20:01,Efectivo,4.1
108-34-2600,C,Surquillo,Normal,Masculino,Ropa y calzados,76.48,2,152.96,27.53,180.49,22/04/2021,19:41,Tarjeta bancaria,6.8
108-40-4133,B,Surco,Normal,Femenino,Deportes y viajes,63.1,9,567.9,102.22,670.12,19/05/2021,11:16,Tarjeta bancaria,6.5
108-45-5201,A,Surco,Miembro,Femenino,Salud y belleza,55.42,5,277.1,49.88,326.98,9/12/2023,08:57,Billetera digital,9.4
108-46-5303,B,San Borja,Normal,Masculino,Deportes y viajes,33.85,6,203.1,36.56,239.66,12/10/2023,08:51,Efectivo,7.4
108-47-2463,D,San Borja,Normal,Masculino,Salud y belleza,27.94,5,139.7,25.15,164.85,16/08/2022,21:10,Efectivo,6.8
108-50-6456,B,San Borja,Normal,Femenino,Hogar y estilo de vida,58.45,9,526.05,94.69,620.74,25/01/2022,18:35,Efectivo,5.9
108-50-6596,A,Miraflores,Normal,Masculino,Accesorios de moda,86.19,8,689.52,124.11,813.63,30/08/2022,13:26,Tarjeta bancaria,5
108-50-9464,C,San Isidro,Normal,Femenino,Accesorios de moda,41.66,3,124.98,22.5,147.48,31/10/2023,14:14,Efectivo,5.8
108-63-7797,A,Surco,Normal,Masculino,Salud y belleza,36.23,5,181.15,32.61,213.76,18/11/2022,17:03,Tarjeta bancaria,4.1
108-66-1367,A,San Isidro,Normal,Femenino,Accesorios de moda,59.67,5,298.35,53.7,352.05,30/11/2023,22:24,Tarjeta bancaria,5.7
108-71-4624,A,Miraflores,Miembro,Masculino,Deportes y viajes,98.67,10,986.7,177.61,1164.31,11/10/2023,09:17,Billetera digital,6.6
108-73-7262,B,San Borja,Normal,Femenino,Comidas y bebidas,28.13,9,253.17,45.57,298.74,25/10/2023,22:42,Tarjeta bancaria,8.9
108-75-7876,B,San Isidro,Normal,Femenino,Salud y belleza,57.42,3,172.26,31.01,203.27,28/12/2023,22:55,Efectivo,10
108-83-9442,D,San Isidro,Miembro,Femenino,Hogar y estilo de vida,67.48,7,472.36,85.02,557.38,13/10/2021,11:23,Efectivo,6.7
108-84-4199,D,Surquillo,Miembro,Masculino,Comidas y bebidas,35.53,3,106.59,19.19,125.78,3/07/2022,21:28,Tarjeta bancaria,5.4
108-92-6903,A,Miraflores,Miembro,Femenino,Comidas y bebidas,60.55,9,544.95,98.09,643.04,21/12/2021,16:30,Tarjeta bancaria,8.6
108-93-2517,A,San Isidro,Miembro,Masculino,Accesorios electrónicos,75.01,7,525.07,94.51,619.58,6/10/2022,14:59,Tarjeta bancaria,5.8
108-99-1393,B,San Borja,Normal,Femenino,Deportes y viajes,79.14,7,553.98,99.72,653.7,18/11/2022,20:54,Billetera digital,7.3
108-99-6517,C,San Borja,Normal,Femenino,Deportes y viajes,33.08,6,198.48,35.73,234.21,15/02/2021,10:38,Efectivo,5.3
109-14-2594,C,Miraflores,Normal,Femenino,Hogar y estilo de vida,73.65,8,589.2,106.06,695.26,26/08/2022,19:45,Efectivo,5.7
109-14-8575,C,San Isidro,Miembro,Masculino,Deportes y viajes,77.29,7,541.03,97.39,638.42,11/09/2023,20:06,Billetera digital,7.5
109-17-2238,C,Miraflores,Normal,Femenino,Salud y belleza,60.15,5,300.75,54.14,354.89,13/06/2021,13:36,Efectivo,4.2
109-17-4235,B,Surquillo,Normal,Femenino,Salud y belleza,53.1,4,212.4,38.23,250.63,18/10/2023,12:46,Efectivo,6.8
109-22-4410,D,San Borja,Normal,Masculino,Accesorios electrónicos,71.5,8,572,102.96,674.96,18/08/2021,16:32,Efectivo,9
109-22-9527,D,San Borja,Normal,Femenino,Salud y belleza,78.32,5,391.6,70.49,462.09,10/06/2022,14:54,Billetera digital,7.1
109-23-6110,C,San Borja,Normal,Femenino,Ropa y calzados,26.73,1,26.73,4.81,31.54,20/11/2023,21:51,Billetera digital,6.6
109-28-1784,D,Miraflores,Normal,Femenino,Deportes y viajes,55.65,5,278.25,50.09,328.34,21/11/2021,18:54,Efectivo,7.5
109-28-9269,B,San Isidro,Normal,Femenino,Accesorios de moda,76.32,4,305.28,54.95,360.23,22/08/2023,10:22,Efectivo,8.8
109-35-7092,B,Surquillo,Miembro,Masculino,Comidas y bebidas,65.5,1,65.5,11.79,77.29,18/12/2022,10:39,Billetera digital,8
109-39-2478,D,San Borja,Miembro,Masculino,Accesorios electrónicos,23.96,5,119.8,21.56,141.36,25/09/2023,20:51,Tarjeta bancaria,7.9
109-39-3347,C,Surco,Miembro,Femenino,Hogar y estilo de vida,28.82,5,144.1,25.94,170.04,6/06/2021,11:39,Billetera digital,6.4
109-43-5487,C,Miraflores,Normal,Masculino,Accesorios electrónicos,55.47,9,499.23,89.86,589.09,12/11/2023,12:55,Tarjeta bancaria,4.3
109-45-8931,D,San Isidro,Miembro,Masculino,Accesorios de moda,31.17,4,124.68,22.44,147.12,8/08/2021,08:16,Tarjeta bancaria,8
109-50-3094,B,Miraflores,Normal,Femenino,Accesorios de moda,14.54,2,29.08,5.23,34.31,14/12/2023,16:30,Efectivo,6.2
109-56-1718,A,San Borja,Miembro,Masculino,Comidas y bebidas,31.31,9,281.79,50.72,332.51,12/05/2023,16:43,Billetera digital,5.4
109-56-8569,D,San Isidro,Normal,Femenino,Accesorios de moda,66.09,7,462.63,83.27,545.9,2/12/2023,12:13,Tarjeta bancaria,6.4
109-63-1842,A,Miraflores,Miembro,Masculino,Accesorios electrónicos,84.22,9,757.98,136.44,894.42,20/11/2022,08:15,Billetera digital,8.3
109-73-9003,D,Surquillo,Normal,Femenino,Comidas y bebidas,87.04,3,261.12,47,308.12,24/07/2021,10:31,Billetera digital,6.4
109-74-4536,A,Miraflores,Miembro,Masculino,Accesorios electrónicos,78.23,7,547.61,98.57,646.18,27/12/2023,15:16,Tarjeta bancaria,4.7
109-77-6076,A,Surco,Miembro,Masculino,Deportes y viajes,52.01,10,520.1,93.62,613.72,17/07/2023,09:04,Billetera digital,8.1
109-81-9361,B,Surco,Normal,Masculino,Juguetes y arte,64.87,3,194.61,35.03,229.64,27/12/2021,09:03,Tarjeta bancaria,8.2
109-84-3014,C,San Borja,Miembro,Femenino,Juguetes y arte,78.96,2,157.92,28.43,186.35,17/07/2021,16:25,Billetera digital,9.7
109-90-2582,B,Surco,Miembro,Femenino,Juguetes y arte,16.36,5,81.8,14.72,96.52,20/03/2023,11:08,Tarjeta bancaria,9
109-95-8465,B,San Isidro,Normal,Femenino,Deportes y viajes,43.53,8,348.24,62.68,410.92,10/07/2023,21:31,Tarjeta bancaria,9.7
109-95-9324,A,San Isidro,Normal,Masculino,Accesorios electrónicos,12.45,3,37.35,6.72,44.07,17/01/2023,14:40,Tarjeta bancaria,10
110-10-2835,A,Miraflores,Miembro,Femenino,Comidas y bebidas,83.21,9,748.89,134.8,883.69,22/12/2022,15:39,Billetera digital,4.6
110-10-3585,A,Surco,Normal,Masculino,Accesorios electrónicos,47.63,1,47.63,8.57,56.2,1/11/2021,08:27,Billetera digital,9.4
110-11-8280,C,Surquillo,Normal,Femenino,Juguetes y arte,14.59,1,14.59,2.63,17.22,4/01/2021,09:29,Efectivo,9.1
110-15-3629,A,Surco,Miembro,Masculino,Ropa y calzados,27.47,8,219.76,39.56,259.32,26/11/2021,10:46,Billetera digital,9.9
110-19-1348,D,Surco,Miembro,Masculino,Salud y belleza,22.2,8,177.6,31.97,209.57,27/07/2022,20:51,Efectivo,6.9
110-23-4687,D,San Isidro,Miembro,Masculino,Comidas y bebidas,67.73,5,338.65,60.96,399.61,19/02/2021,11:01,Efectivo,4.8
110-23-8258,B,San Borja,Miembro,Femenino,Comidas y bebidas,81.98,8,655.84,118.05,773.89,31/08/2023,21:57,Billetera digital,4.6
110-25-8676,A,San Isidro,Normal,Masculino,Comidas y bebidas,32.3,2,64.6,11.63,76.23,10/07/2022,09:21,Efectivo,6.9
110-26-1363,C,San Isidro,Miembro,Masculino,Deportes y viajes,78.12,3,234.36,42.18,276.54,27/07/2021,11:23,Efectivo,9.6
110-28-1240,B,Surquillo,Normal,Femenino,Ropa y calzados,10.72,4,42.88,7.72,50.6,9/12/2023,17:34,Efectivo,7.1
110-31-1841,C,Miraflores,Miembro,Femenino,Hogar y estilo de vida,22.67,9,204.03,36.73,240.76,1/12/2022,22:14,Billetera digital,4.6
110-33-9044,B,Miraflores,Normal,Masculino,Comidas y bebidas,81.83,2,163.66,29.46,193.12,9/03/2023,15:51,Tarjeta bancaria,5.7
110-34-6004,A,Surquillo,Normal,Femenino,Comidas y bebidas,52.41,2,104.82,18.87,123.69,19/01/2023,21:43,Tarjeta bancaria,7.1
110-39-9536,B,San Borja,Miembro,Masculino,Comidas y bebidas,49.47,9,445.23,80.14,525.37,20/08/2023,08:04,Tarjeta bancaria,8.3
110-40-4169,D,San Borja,Miembro,Masculino,Accesorios electrónicos,88.96,7,622.72,112.09,734.81,30/10/2023,10:40,Tarjeta bancaria,5.8
110-40-6679,A,Surquillo,Miembro,Masculino,Hogar y estilo de vida,26.1,5,130.5,23.49,153.99,25/02/2021,22:20,Efectivo,9
110-43-1633,A,Surco,Normal,Masculino,Comidas y bebidas,19.23,5,96.15,17.31,113.46,4/01/2022,20:00,Efectivo,9.6
110-44-8116,C,San Borja,Normal,Masculino,Hogar y estilo de vida,42.79,10,427.9,77.02,504.92,8/07/2022,19:40,Billetera digital,7.1
110-45-1395,A,Miraflores,Normal,Masculino,Comidas y bebidas,19.86,6,119.16,21.45,140.61,5/06/2022,10:32,Efectivo,6.6
110-46-2640,A,San Borja,Normal,Masculino,Deportes y viajes,45.42,1,45.42,8.18,53.6,12/04/2022,18:41,Efectivo,5.9
110-51-5605,A,Miraflores,Normal,Masculino,Hogar y estilo de vida,68.16,6,408.96,73.61,482.57,24/07/2023,15:49,Efectivo,5.5
110-54-8920,C,San Isidro,Normal,Femenino,Comidas y bebidas,60.68,10,606.8,109.22,716.02,5/09/2021,12:34,Billetera digital,7.6
110-55-4558,D,Surco,Normal,Masculino,Accesorios electrónicos,24.76,2,49.52,8.91,58.43,4/01/2022,20:24,Efectivo,9
110-56-3238,A,Surco,Miembro,Femenino,Ropa y calzados,92.3,4,369.2,66.46,435.66,23/12/2022,16:45,Efectivo,6.3
110-57-8091,B,San Borja,Normal,Femenino,Salud y belleza,83.8,5,419,75.42,494.42,8/12/2023,15:22,Efectivo,8.3
110-61-3835,A,San Isidro,Miembro,Femenino,Comidas y bebidas,78.17,4,312.68,56.28,368.96,9/04/2022,20:06,Billetera digital,5.8
110-62-5301,C,Miraflores,Normal,Masculino,Hogar y estilo de vida,54.43,1,54.43,9.8,64.23,13/10/2023,11:27,Tarjeta bancaria,5
110-64-7420,B,San Isidro,Normal,Masculino,Deportes y viajes,37.91,9,341.19,61.41,402.6,8/06/2022,08:53,Billetera digital,4.4
110-73-2045,D,Surquillo,Normal,Femenino,Salud y belleza,42.57,2,85.14,15.33,100.47,6/06/2021,12:54,Efectivo,8
110-77-9895,A,San Isidro,Miembro,Masculino,Ropa y calzados,99.92,10,999.2,179.86,1179.06,23/12/2023,20:59,Tarjeta bancaria,9.2
110-79-5217,B,Miraflores,Normal,Femenino,Salud y belleza,64.81,4,259.24,46.66,305.9,28/07/2021,13:43,Tarjeta bancaria,6.1
110-80-8856,A,San Borja,Normal,Femenino,Accesorios de moda,68.35,7,478.45,86.12,564.57,27/11/2023,15:43,Tarjeta bancaria,8.1
110-81-5567,B,Surco,Normal,Femenino,Salud y belleza,19.42,2,38.84,6.99,45.83,17/02/2023,15:57,Efectivo,7.3
110-82-5679,A,San Isidro,Normal,Masculino,Juguetes y arte,32.59,7,228.13,41.06,269.19,29/08/2022,20:05,Tarjeta bancaria,5.4
110-86-7977,B,Miraflores,Normal,Masculino,Salud y belleza,10.63,8,85.04,15.31,100.35,17/07/2023,19:49,Billetera digital,9.3
110-87-3827,C,San Borja,Normal,Masculino,Juguetes y arte,13.94,10,139.4,25.09,164.49,9/06/2023,16:19,Efectivo,4.6
110-87-4448,B,Surco,Normal,Femenino,Ropa y calzados,66.85,1,66.85,12.03,78.88,29/09/2023,17:31,Efectivo,6.7
110-88-9926,B,San Isidro,Normal,Masculino,Comidas y bebidas,54.5,5,272.5,49.05,321.55,15/03/2023,18:23,Efectivo,7.5
110-96-6384,D,San Isidro,Miembro,Masculino,Deportes y viajes,63.72,9,573.48,103.23,676.71,10/07/2023,20:44,Billetera digital,9.4
110-97-4964,B,Miraflores,Miembro,Femenino,Comidas y bebidas,85.7,10,857,154.26,1011.26,20/12/2023,14:39,Billetera digital,5.7
110-97-9734,A,San Isidro,Miembro,Femenino,Comidas y bebidas,60.32,9,542.88,97.72,640.6,8/07/2023,11:45,Billetera digital,5.4
110-99-7323,C,San Borja,Normal,Masculino,Accesorios electrónicos,77.44,4,309.76,55.76,365.52,17/02/2021,19:34,Efectivo,8.6
111-12-1557,D,San Borja,Normal,Femenino,Accesorios de moda,70.29,3,210.87,37.96,248.83,9/06/2022,10:27,Billetera digital,4.1
111-12-9166,A,Surco,Normal,Femenino,Salud y belleza,24.34,4,97.36,17.52,114.88,5/11/2022,17:51,Efectivo,4.3
111-13-3790,D,San Borja,Normal,Femenino,Salud y belleza,50.88,1,50.88,9.16,60.04,18/12/2021,17:36,Efectivo,7.1
111-14-5117,C,Miraflores,Normal,Femenino,Salud y belleza,76.63,8,613.04,110.35,723.39,17/10/2022,22:31,Efectivo,7.1
111-15-2118,A,Miraflores,Normal,Femenino,Hogar y estilo de vida,70.97,2,141.94,25.55,167.49,29/01/2023,17:23,Efectivo,6.4
111-15-8255,A,San Isidro,Normal,Femenino,Hogar y estilo de vida,51.64,10,516.4,92.95,609.35,27/12/2023,20:33,Tarjeta bancaria,7.4
111-17-2626,C,San Borja,Normal,Masculino,Salud y belleza,50.77,2,101.54,18.28,119.82,13/12/2021,18:10,Efectivo,9.5
111-23-3339,C,Surco,Normal,Femenino,Accesorios de moda,76.1,6,456.6,82.19,538.79,16/11/2023,19:24,Billetera digital,9
111-30-1203,D,San Borja,Normal,Femenino,Deportes y viajes,53.4,8,427.2,76.9,504.1,22/10/2023,08:49,Billetera digital,8
111-31-1656,B,Surquillo,Miembro,Masculino,Ropa y calzados,61.21,7,428.47,77.12,505.59,29/11/2023,19:22,Tarjeta bancaria,8.3
111-32-5136,C,San Borja,Normal,Masculino,Comidas y bebidas,49.61,9,446.49,80.37,526.86,29/06/2021,22:35,Efectivo,8.1
111-35-2745,D,Surquillo,Miembro,Masculino,Accesorios electrónicos,75.83,2,151.66,27.3,178.96,6/12/2023,12:34,Tarjeta bancaria,9.9
111-39-6599,B,Surquillo,Normal,Masculino,Accesorios electrónicos,47.12,4,188.48,33.93,222.41,17/08/2023,12:37,Billetera digital,5.9
111-40-1186,C,San Borja,Normal,Masculino,Hogar y estilo de vida,58.38,2,116.76,21.02,137.78,4/01/2023,22:04,Billetera digital,9.6
111-42-8483,C,San Borja,Miembro,Femenino,Comidas y bebidas,91.01,1,91.01,16.38,107.39,10/02/2022,11:39,Billetera digital,5.5
111-44-2350,B,Surquillo,Normal,Femenino,Salud y belleza,14.3,1,14.3,2.57,16.87,16/09/2022,19:14,Efectivo,9
111-44-6005,B,San Isidro,Normal,Femenino,Comidas y bebidas,16.79,5,83.95,15.11,99.06,5/05/2021,17:51,Efectivo,9.6
111-44-6387,A,San Borja,Normal,Femenino,Deportes y viajes,19.19,6,115.14,20.73,135.87,23/10/2022,14:15,Tarjeta bancaria,5.2
111-44-6514,B,San Borja,Normal,Femenino,Salud y belleza,40.22,1,40.22,7.24,47.46,12/08/2021,09:25,efectivo,4
111-44-8855,C,Surco,Normal,Masculino,Juguetes y arte,13.27,5,66.35,11.94,78.29,28/02/2022,12:36,Efectivo,7.7
111-46-7843,A,San Isidro,Miembro,Masculino,Deportes y viajes,82.68,10,826.8,148.82,975.62,28/12/2023,15:11,Billetera digital,5.3
111-47-6690,A,San Isidro,Miembro,Femenino,Hogar y estilo de vida,81.58,3,244.74,44.05,288.79,21/01/2022,11:57,Efectivo,4.6
111-48-1503,B,Surco,Normal,Masculino,Salud y belleza,56.29,9,506.61,91.19,597.8,25/03/2023,09:17,Tarjeta bancaria,5.3
111-60-9273,A,Surco,Normal,Femenino,Ropa y calzados,78.37,4,313.48,56.43,369.91,15/10/2021,16:11,Billetera digital,8.5
111-63-8314,A,San Isidro,Miembro,Masculino,Hogar y estilo de vida,64.98,10,649.8,116.96,766.76,9/06/2021,11:17,Tarjeta bancaria,7
111-64-6206,B,San Borja,Normal,Femenino,Deportes y viajes,32.99,7,230.93,41.57,272.5,7/09/2023,20:01,Efectivo,8.4
111-65-3706,D,San Borja,Normal,Masculino,Accesorios electrónicos,49.14,7,343.98,61.92,405.9,25/06/2022,13:59,Efectivo,8.8
111-70-3868,D,San Borja,Normal,Femenino,Accesorios de moda,61.71,1,61.71,11.11,72.82,28/06/2022,17:28,Efectivo,5.5
111-76-5002,C,San Isidro,Normal,Femenino,Accesorios electrónicos,31.68,9,285.12,51.32,336.44,14/12/2022,20:18,Efectivo,9.8
111-81-4261,A,San Borja,Miembro,Masculino,Accesorios electrónicos,57.91,5,289.55,52.12,341.67,13/02/2023,22:39,Efectivo,5.1
111-87-7463,D,Surco,Normal,Femenino,Juguetes y arte,20.64,1,20.64,3.72,24.36,27/01/2021,10:12,Efectivo,4.9
111-89-1797,D,San Borja,Normal,Femenino,Accesorios de moda,70.24,3,210.72,37.93,248.65,12/11/2022,09:40,Billetera digital,5
111-89-7504,B,Surquillo,Normal,Femenino,Accesorios de moda,37.79,10,377.9,68.02,445.92,17/12/2022,08:38,Billetera digital,6.7
111-93-6913,D,Miraflores,Normal,Femenino,Hogar y estilo de vida,67.5,5,337.5,60.75,398.25,30/03/2022,10:32,Billetera digital,8
111-93-8070,A,Miraflores,Normal,Femenino,Deportes y viajes,48.18,5,240.9,43.36,284.26,7/02/2021,16:32,Efectivo,6.2
111-98-3150,C,Surco,Miembro,Masculino,Comidas y bebidas,16.96,7,118.72,21.37,140.09,4/09/2023,22:46,Billetera digital,6.8
112-10-5851,D,Surco,Normal,Masculino,Accesorios electrónicos,15.16,10,151.6,27.29,178.89,21/01/2023,18:40,Efectivo,8.4
112-10-8719,A,San Isidro,Miembro,Femenino,Ropa y calzados,31.33,9,281.97,50.75,332.72,21/08/2022,16:05,Efectivo,8.8
112-15-4043,A,Miraflores,Normal,Masculino,Accesorios electrónicos,84.23,2,168.46,30.32,198.78,11/10/2021,13:34,Billetera digital,8.3
112-20-6486,D,San Isidro,Miembro,Masculino,Accesorios electrónicos,40.21,9,361.89,65.14,427.03,10/05/2021,19:16,Efectivo,5.8
112-33-9918,A,Surco,Normal,Masculino,Ropa y calzados,45.99,7,321.93,57.95,379.88,30/11/2021,14:39,Tarjeta bancaria,10
112-34-3359,B,San Isidro,Normal,Femenino,Hogar y estilo de vida,80.06,8,640.48,115.29,755.77,10/10/2021,14:38,Tarjeta bancaria,6.3
112-39-3532,B,San Isidro,Normal,Masculino,Accesorios de moda,75.11,5,375.55,67.6,443.15,28/09/2021,18:53,Billetera digital,6.9
112-47-2773,A,San Isidro,Miembro,Masculino,Accesorios electrónicos,57.07,4,228.28,41.09,269.37,3/07/2022,17:37,Tarjeta bancaria,4.8
112-47-6093,D,San Borja,Normal,Masculino,Accesorios electrónicos,16.95,5,84.75,15.26,100.01,20/05/2023,15:40,Efectivo,5.6
112-51-9208,A,San Isidro,Normal,Femenino,Juguetes y arte,24.41,9,219.69,39.54,259.23,13/01/2022,16:23,Tarjeta bancaria,8.6
112-52-7517,B,San Borja,Normal,Masculino,Deportes y viajes,87.82,4,351.28,63.23,414.51,20/10/2023,10:03,Tarjeta bancaria,9.2
112-54-7934,A,Surco,Normal,Masculino,Hogar y estilo de vida,40.77,8,326.16,58.71,384.87,5/03/2023,08:43,Billetera digital,8
112-56-4655,B,Surco,Miembro,Masculino,Juguetes y arte,19.36,5,96.8,17.42,114.22,22/07/2021,17:23,Billetera digital,7.8
112-58-1691,A,Surquillo,Normal,Femenino,Accesorios electrónicos,23.57,2,47.14,8.49,55.63,28/03/2022,13:57,Efectivo,4.3
112-61-8255,C,San Borja,Normal,Masculino,Comidas y bebidas,45.1,2,90.2,16.24,106.44,1/09/2021,20:07,Tarjeta bancaria,5.7
112-63-5962,D,San Isidro,Normal,Femenino,Salud y belleza,72.38,5,361.9,65.14,427.04,2/03/2022,10:50,Tarjeta bancaria,5.6
112-65-6040,D,Surco,Normal,Masculino,Salud y belleza,75.24,4,300.96,54.17,355.13,1/05/2022,08:28,Efectivo,8.2
112-69-8416,A,San Borja,Normal,Masculino,Deportes y viajes,28.47,3,85.41,15.37,100.78,25/07/2023,15:49,Tarjeta bancaria,6.3
112-74-3114,B,San Borja,Normal,Femenino,Salud y belleza,85.12,3,255.36,45.96,301.32,30/01/2021,15:19,Efectivo,5.1
112-78-3535,A,Surquillo,Normal,Femenino,Juguetes y arte,25.63,6,153.78,27.68,181.46,20/08/2021,09:32,Tarjeta bancaria,5.1
112-80-5517,B,Miraflores,Normal,Femenino,Comidas y bebidas,68.03,9,612.27,110.21,722.48,18/09/2022,16:14,Billetera digital,4
112-83-8488,C,San Isidro,Miembro,Masculino,Hogar y estilo de vida,57.03,10,570.3,102.65,672.95,9/09/2021,13:06,Tarjeta bancaria,9
112-88-7101,C,San Isidro,Normal,Masculino,Hogar y estilo de vida,81.51,10,815.1,146.72,961.82,19/12/2022,11:11,Billetera digital,8.2
113-10-8000,D,San Borja,Normal,Femenino,Salud y belleza,35.58,2,71.16,12.81,83.97,23/06/2021,18:00,Efectivo,9.5
113-14-1370,B,San Borja,Miembro,Masculino,Salud y belleza,48.83,8,390.64,70.32,460.96,8/07/2023,17:42,Billetera digital,4.1
113-21-3433,D,San Borja,Normal,Femenino,Accesorios electrónicos,68.38,3,205.14,36.93,242.07,27/01/2022,22:12,Efectivo,5.8
